Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,total_sf
222,6.2259465494150525,4.574976888023774,0.0,0,3.2935193182798814,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,52.25304364833285,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,TA,0.5835524580849324,PConc,1.4749742336210885,Typ,390.0,2.3092667069338457,TA,RFn,TA,BuiltIn,7.3696647836355715e+31,8.419120963900092,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Gd,Lvl,Gtl,17.781322564786088,Inside,16.707932643110873,IR1,0.0,2.660306576722585,RL,0.0,None,0,0.0,7.6658980544332795,Gilbert,4.006738639820308,3.0118311801217788,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.907635526900324,ConLI,0.0,Pave,2.1015837164657714,287.3420451332156,3.968022989250964,3.2366552676675713e+71,2002,0.3919239804053003,39.07671514766525
223,6.048526890274707,4.366842448273105,0.0,0,2.548179654905168,1Fam,TA,No,14.019521888704077,0.0,ALQ,Unf,0.42722528522284886,0.0,Gd,21.09073388641717,Y,RRAn,Norm,VinylSd,0.0,TA,TA,VinylSd,VinylSd,MnPrv,TA,0.5835524580849324,CBlock,1.4749742336210885,Typ,434.0,2.3092667069338457,TA,RFn,TA,Attchd,6.4383982933906055e+31,7.972416675982871,0.3464595066427199,GasA,TA,2Story,0.4276556711882636,TA,Lvl,Gtl,19.024560534417922,Inside,20.076414438007273,Reg,0.0,2.660306576722585,RL,0.0,None,0,0.0,1.6953859036126324,NWAmes,5.646975606374264,3.432458694905617,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.866156713785894,WD,0.0,Pave,1.8706432162326663,218.4921448332692,4.332392252621422,2.3990603158484673e+71,1975,0.39192398039971665,34.34298657249892
224,6.099829531802155,0.0,0.0,0,1.7650104864604275,1Fam,TA,No,13.818886159892621,0.6839567511330474,ALQ,LwQ,0.0,0.0,TA,20.890991273738738,Y,Norm,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,0,0,0.0,CBlock,0.8321829046077994,Typ,576.0,2.3092667069338457,TA,Unf,TA,Detchd,6.907146093197217e+31,7.289379002549895,0.0,GasA,Gd,1Story,0.4276556711882636,TA,Lvl,Gtl,18.705475004848402,FR2,17.838607502208507,Reg,0.0,2.1902643340464283,RL,0.0,None,0,0.0,2.4181870351377635,NAmes,0.0,3.432458694905617,3.116090906356299,Y,0.0,0,CompShg,Gable,Abnorml,7.617389113640734,WD,0.0,Pave,1.5577164004420747,254.1406164007639,4.353550663275962,2.294154806160877e+71,1971,0.3919239804053003,31.215903232372508
225,6.911758576690831,0.0,0.0,0,2.548179654905168,1Fam,TA,Gd,6.614516910390509,0.0,GLQ,Unf,0.0,0.0,Ex,78.35464666156399,Y,Norm,Norm,VinylSd,0.0,TA,Ex,VinylSd,VinylSd,0,Ex,0.5835524580849324,PConc,1.4749742336210885,Typ,968.0,3.623283410533094,TA,Fin,TA,Attchd,7.406371219962786e+31,8.48270296141647,0.0,GasA,Ex,1Story,0.4276556711882636,Ex,Lvl,Gtl,19.611087085782327,Inside,22.54728374452308,Reg,0.0,2.1902643340464283,RL,3.1712650612372126,BrkFace,0,0.0,4.35203639431899,NridgHt,4.894476614879628,3.0118311801217788,6.68974048055172,Y,0.0,0,CompShg,Hip,Normal,8.157928028028877,WD,0.0,Pave,2.1015837164657714,565.6470947577325,4.441696731357368,3.2724993985402745e+71,2003,0.3919239804053003,44.547488715971014
226,5.842897196353317,4.326705467396197,0.0,0,2.548179654905168,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,41.48973655962109,Y,Norm,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,0,0,0.0,CBlock,1.4749742336210885,Typ,280.0,1.0890627205180412,TA,Unf,TA,Detchd,6.976558167177304e+31,7.766637824225232,0.3464595066427199,GasA,TA,2Story,0.4276556711882636,TA,Lvl,Gtl,12.920593481220147,Inside,8.357964758001335,Reg,0.0,2.998743579662125,RM,2.771600561478175,BrkFace,0,0.0,3.7371896122790496,BrDale,0.0,3.0118311801217788,3.766099831612094,Y,0.0,0,CompShg,Gable,Abnorml,7.676360818346673,COD,0.0,Pave,1.8706432162326663,198.20984146675409,0.0,2.294154806160877e+71,1971,0.3919239804053003,32.47241031842839
227,6.373792314166084,4.589471817324908,0.0,0,3.2935193182798814,1Fam,TA,No,14.13196208535247,0.0,GLQ,Unf,0.0,0.0,Gd,41.74760975847667,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,TA,0.5835524580849324,PConc,1.4749742336210885,Typ,721.0,3.623283410533094,TA,RFn,TA,Attchd,7.117267846050104e+31,8.544529549372385,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Gd,Lvl,Gtl,18.514023614677434,Inside,19.64340600661408,IR1,0.0,2.660306576722585,RL,2.9473206081453793,BrkFace,0,0.0,4.35203639431899,NoRidge,4.9842507836459315,3.0118311801217788,4.98997856802934,Y,0.0,0,CompShg,Gable,Abnorml,8.050496370232004,WD,0.0,Pave,2.1977002072751826,329.6845209588331,4.3768458112764685,2.9960394213529764e+71,1995,0.3919239804015811,40.84767212274396
228,5.6249018519805505,4.2054827490017255,0.0,0,1.7650104864604275,Twnhs,TA,No,11.9085072249971,0.0,Rec,Unf,0.0,0.0,TA,21.024370741748847,Y,Norm,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,0,0,0.0,CBlock,0.8321829046077994,Typ,280.0,1.0890627205180412,TA,Unf,TA,Detchd,6.83835586650046e+31,7.4437885610844665,0.3464595066427199,GasA,TA,2Story,0.4276556711882636,TA,Lvl,Gtl,13.218608874694967,Inside,8.357964758001335,Reg,0.0,2.998743579662125,RM,2.7411111637851917,BrkFace,0,0.0,6.074699175978595,BrDale,0.0,3.432458694905617,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.653856394684701,WD,0.0,Pave,1.727812886552412,160.77760775178155,0.0,2.268621031678323e+71,1970,0.39192398040344234,29.473616633702054
229,6.143569325456709,0.0,0.0,0,2.548179654905168,1Fam,TA,No,15.882477461077274,0.0,ALQ,Unf,0.0,0.0,TA,13.563783601416112,Y,Feedr,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,0.5835524580849324,CBlock,0.8321829046077994,Typ,336.0,1.0890627205180412,TA,Unf,TA,Detchd,6.4060380618234345e+31,7.352046844964062,0.0,GasA,TA,1Story,0.4276556711882636,TA,Lvl,Gtl,17.970194115854277,FR2,17.838607502208507,Reg,0.0,2.1902643340464283,RL,0.0,None,0,0.0,3.7371896122790496,Sawyer,0.0,3.0118311801217788,3.766099831612094,Y,0.0,0,CompShg,Gable,Normal,7.720960751067353,WD,0.0,Pave,1.727812886552412,265.1810653710126,0.0,2.1936374153079894e+71,1967,0.391923980407155,31.819045173181117
230,6.571444330423525,0.0,0.0,0,1.7650104864604275,TwnhsE,TA,Av,3.9715832133735645,0.0,GLQ,Unf,0.0,0.0,Gd,60.303419858318556,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,TA,0.5835524580849324,PConc,1.4749742336210885,Typ,430.0,2.3092667069338457,TA,Fin,TA,Attchd,7.480277875740309e+31,7.9746836708903714,0.0,GasA,Ex,1Story,0.4276556711882636,Gd,Lvl,Gtl,14.77335627846783,Inside,13.201821305723032,Reg,0.0,2.9068533304217397,RL,1.997524284289732,BrkFace,0,0.0,3.7371896122790496,Blmngtn,3.1418918720860742,3.0118311801217788,4.98997856802934,Y,0.0,0,CompShg,Gable,Normal,7.89270643421297,WD,0.0,Pave,1.993644193879392,365.7706443456612,4.084812845342098,3.3453277928716927e+71,2006,0.3919239804053003,37.573264189635935
231,6.360476171349243,0.0,0.0,0,2.548179654905168,1Fam,TA,No,0.0,0.0,Unf,Unf,0.42722528522284886,0.0,TA,56.678078044452434,Y,Norm,Norm,MetalSd,0.7683355976673681,TA,TA,MetalSd,MetalSd,0,0,0.0,CBlock,0.8321829046077994,Typ,312.0,1.0890627205180412,TA,RFn,TA,Attchd,5.93787450146929e+31,7.665488880948478,0.0,GasA,TA,1Story,0.4276556711882636,TA,Lvl,Gtl,18.066376443341664,Inside,18.301544527325426,Reg,0.0,2.1902643340464283,RL,2.88313146189981,BrkFace,0,0.0,3.09496423479499,NAmes,0.0,3.432458694905617,4.389136929786331,Y,0.0,0,CompShg,Hip,Normal,7.788823699649569,WD,0.0,Pave,1.8706432162326663,327.74445941371266,0.0,2.005072898470096e+71,1959,0.391923980407155,34.98661811994664
232,6.537458178364528,4.588892345765915,0.0,0,3.2935193182798814,1Fam,TA,No,14.982708074587237,0.0,GLQ,Unf,0.42722528522284886,0.0,Gd,45.864091335476125,Y,Norm,Norm,VinylSd,0.7690779409500043,TA,Gd,VinylSd,VinylSd,0,TA,0.5835524580849324,PConc,1.4749742336210885,Typ,810.0,3.623283410533094,TA,Fin,TA,Attchd,7.117267846050104e+31,8.667158104796497,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Ex,Lvl,Gtl,20.045514937469836,Inside,30.83899133778112,IR1,0.0,2.660306576722585,RL,3.0635164204975944,BrkFace,0,0.0,4.9443778917414205,NoRidge,5.255609908257295,3.0118311801217788,5.572065569480069,Y,0.0,0,CompShg,Gable,Normal,8.17363980895291,WD,0.0,Pave,2.1977002072751826,384.27262277526506,0.0,2.9960394213529764e+71,1996,0.3919239804053003,42.78464447361388
233,5.6249018519805505,4.2054827490017255,0.0,0,1.7650104864604275,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,36.39936293209607,Y,Norm,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,0,Po,0.5835524580849324,CBlock,0.8321829046077994,Typ,288.0,1.0890627205180412,TA,Unf,TA,Attchd,6.341756153548771e+31,7.4437885610844665,0.3464595066427199,GasA,TA,2Story,0.4276556711882636,TA,Lvl,Gtl,12.920593481220147,Inside,8.357964758001335,Reg,0.0,2.998743579662125,RM,2.952650821587112,BrkFace,0,0.0,4.35203639431899,BrDale,0.0,3.0118311801217788,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.606609813505207,WD,0.0,Pave,1.727812886552412,160.77760775178155,0.0,2.3199628043477915e+71,1972,0.39192398039971665,29.473616633702054
234,6.127450989982202,0.0,0.0,0,2.548179654905168,1Fam,Gd,Av,9.948241441544964,0.6842539722283073,LwQ,ALQ,0.42722528522284886,0.0,TA,0.0,Y,Norm,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,MnPrv,0,0.0,CBlock,0.8321829046077994,Typ,308.0,1.0890627205180412,TA,Unf,TA,Attchd,6.470905496655618e+31,7.328932567651317,0.0,GasA,TA,1Story,0.4276556711882636,TA,Lvl,Gtl,18.756186073449296,Corner,18.605630170269002,Reg,0.0,2.1902643340464283,RL,0.0,None,0,0.0,1.6953859036126324,CollgCr,0.0,3.432458694905617,3.766099831612094,Y,0.0,0,CompShg,Gable,Normal,7.731173641245017,WD,0.0,Pave,1.727812886552412,261.05597772306254,4.68331699521667,2.4259935206978927e+71,1976,0.391923980407155,31.59544484331062
235,6.096072221502431,4.523818264174418,0.0,0,3.2935193182798814,1Fam,TA,No,14.559900499202024,0.0,GLQ,Unf,0.42722528522284886,0.0,Gd,25.402147665493658,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,TA,0.8403785871569962,PConc,1.4749742336210885,Typ,440.0,2.3092667069338457,TA,Fin,TA,BuiltIn,7.3696647836355715e+31,8.247125307207314,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Gd,Lvl,Gtl,17.68758714881013,Inside,16.868446903341592,Reg,0.0,2.660306576722585,RL,0.0,None,0,0.0,3.7371896122790496,Gilbert,4.051865799222768,3.0118311801217788,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.938459444306231,WD,0.0,Pave,2.1015837164657714,253.214678515027,4.536049180532607,3.2366552676675713e+71,2002,0.391923980407155,37.08352919023239
236,5.6249018519805505,4.2054827490017255,0.0,0,1.7650104864604275,TwnhsE,TA,No,12.315480689569958,0.0,ALQ,Unf,0.0,0.0,TA,18.396190553899327,Y,Norm,Norm,HdBoard,0.0,TA,TA,HdBoard,HdBoard,0,0,0.0,CBlock,0.8321829046077994,Typ,264.0,1.0890627205180412,TA,Unf,TA,Detchd,6.309833301907985e+31,7.4437885610844665,0.3464595066427199,GasA,TA,2Story,0.4276556711882636,TA,Lvl,Gtl,12.920593481220147,Inside,8.357964758001335,Reg,0.0,2.998743579662125,RM,3.0970816194328594,BrkFace,0,0.0,5.51772110676961,BrDale,0.0,2.058188595908377,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.58409845278054,WD,0.0,Pave,1.727812886552412,160.77760775178155,0.0,2.294154806160877e+71,1971,0.39192398040344234,29.473616633702054
237,6.4957277571446905,0.0,0.0,0,2.548179654905168,1Fam,TA,Av,4.736890160037009,0.0,GLQ,Unf,0.0,0.0,Gd,61.00867440096108,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,0,0.0,PConc,1.4749742336210885,Typ,494.0,2.3092667069338457,TA,RFn,TA,Attchd,7.443242032808874e+31,7.863215699596449,0.0,GasA,Ex,1Story,0.4276556711882636,Gd,Lvl,Gtl,18.071542941824017,FR2,17.04762887728353,Reg,0.0,2.1902643340464283,RL,2.666911823963566,BrkFace,0,0.0,3.7371896122790496,CollgCr,4.894476614879628,3.0118311801217788,4.98997856802934,Y,0.0,0,CompShg,Gable,Normal,7.878196167285245,WD,0.0,Pave,1.8706432162326663,374.3252776077931,4.031688885130967,3.3087223033801713e+71,2004,0.391923980407155,37.12023723333566
238,6.229131604292379,4.360734843822729,0.06624255579716164,0,2.548179654905168,1Fam,TA,No,12.759187141640506,0.0,BLQ,Unf,0.0,0.0,Gd,40.307192652361394,Y,RRNe,Norm,HdBoard,0.0,TA,Gd,HdBoard,HdBoard,0,0,0.0,PConc,1.4749742336210885,Typ,457.0,2.3092667069338457,TA,RFn,TA,Attchd,7.046597076968374e+31,8.109516620318054,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Gd,Lvl,Gtl,18.333002767550536,CulDSac,15.688262573566515,IR1,0.0,2.660306576722585,RL,0.0,None,0,0.0,1.6953859036126324,SawyerW,4.455176623582275,3.826053740363643,4.98997856802934,Y,0.0,0,CompShg,Gable,Normal,7.896747991580394,WD,0.0,Pave,1.993644193879392,284.2056882570611,4.691690709340866,2.930491762071495e+71,2003,0.391923980407155,36.71250908569986
239,6.639457539764878,0.0,0.0,0,2.548179654905168,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,67.12574277697323,Y,Norm,Norm,VinylSd,0.0,TA,Ex,VinylSd,VinylSd,0,0,0.0,PConc,1.4749742336210885,Typ,818.0,3.623283410533094,TA,Fin,TA,Attchd,7.554847277485489e+31,8.075290821055683,0.0,GasA,Ex,1Story,0.4276556711882636,Gd,Lvl,Gtl,19.195885754718056,Inside,21.199965230526818,Reg,0.0,2.1902643340464283,RL,2.9170931712254653,BrkFace,0,0.0,7.6658980544332795,NridgHt,5.749076346645864,3.0118311801217788,5.572065569480069,Y,0.0,0,CompShg,Hip,Partial,8.085305299547585,New,0.0,Pave,1.993644193879392,431.4055500210006,4.190792984702781,3.4197019509212003e+71,2007,0.3919239804015811,39.5320294700482
240,6.03541562417901,4.337014481837108,0.0,0,2.548179654905168,1Fam,Fa,No,7.9668899061396505,0.0,LwQ,Unf,0.0,0.0,TA,41.843868922039164,Y,Norm,Norm,VinylSd,0.0,TA,TA,VinylSd,VinylSd,MnPrv,Gd,0.5835524580849324,CBlock,0.8321829046077994,Typ,220.0,1.0890627205180412,TA,Unf,TA,Detchd,5.6431065665770295e+31,7.922217058790959,0.3464595066427199,GasA,TA,1.5Fin,0.4276556711882636,TA,Lvl,Gtl,18.05881350024032,Inside,14.858305949183075,Reg,0.0,2.5892013556481226,RL,0.0,None,0,0.0,3.09496423479499,Edwards,5.20945117798436,2.557256119445417,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.679985020755705,WD,0.0,Pave,1.993644193879392,223.7805857285939,0.0,1.7117271166574855e+71,1950,0.391923980407155,34.11239884363896
241,6.5770507090733235,0.0,0.0,0,2.548179654905168,1Fam,TA,Av,17.048980140769363,0.0,GLQ,Unf,0.42722528522284886,0.0,Gd,36.58508272459205,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,0,0.0,PConc,1.4749742336210885,Typ,750.0,2.3092667069338457,TA,RFn,TA,Attchd,7.59238215481308e+31,7.98295956770486,0.0,GasA,Ex,1Story,0.4276556711882636,Gd,Lvl,Gtl,18.160710243764175,Inside,18.605630170269002,Reg,0.0,2.1902643340464283,FV,2.331403616195666,Stone,0,0.0,3.09496423479499,Somerst,5.410377615595828,3.0118311801217788,5.572065569480069,Y,0.0,0,CompShg,Gable,Normal,8.012590973547175,WD,0.0,Pave,1.993644193879392,405.58728994238,4.089423048669442,3.457478424213037e+71,2008,0.391923980407155,38.46591716693326
242,6.101701474535789,0.0,0.0,0,1.7650104864604275,1Fam,TA,No,11.999456042889904,0.0,ALQ,Unf,0.0,0.0,TA,31.329292409687145,Y,Norm,Norm,VinylSd,0.0,Gd,TA,VinylSd,VinylSd,0,0,0.0,CBlock,0.8321829046077994,Typ,0.0,0.0,0,0,0,0,4.380260915444932e+31,7.29205734476556,0.0,GasA,Gd,1Story,0.4276556711882636,Gd,Lvl,Gtl,15.382629993918888,Inside,12.617364284815357,Reg,0.0,2.375413533244484,RM,0.0,None,0,0.0,5.51772110676961,OldTown,3.9105471637786913,4.550168094512546,3.766099831612094,Y,0.0,0,CompShg,Gable,Normal,7.670858640399532,WD,0.0,Pave,1.5577164004420747,211.9532720013817,3.4680335997333716,1.7117271166574855e+71,1997,0.3919239804015811,30.048374431359417
243,6.122914324853755,4.24355104855621,0.0,0,2.548179654905168,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,38.459567002383615,N,Norm,Norm,Wd Sdng,0.7671692429903721,TA,TA,Wd Sdng,Wd Sdng,0,0,0.0,BrkTil,0.8321829046077994,Typ,352.0,1.0890627205180412,TA,Unf,Fa,Attchd,5.389141577169112e+31,7.884564283174102,0.0,GasA,Gd,1.5Fin,0.4276556711882636,TA,Lvl,Gtl,16.186362735405222,Corner,16.723951639499752,Reg,0.0,2.5892013556481226,RM,0.0,None,0,0.0,3.09496423479499,OldTown,0.0,2.557256119445417,3.766099831612094,Y,0.0,0,CompShg,Gable,Normal,7.532063300714305,WD,0.0,Pave,1.8706432162326663,175.5496407335123,0.0,1.0214836551278306e+71,1950,0.39192398039971665,32.75486521145401
244,5.837691205228748,4.273157686517543,0.0,0,2.548179654905168,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,41.36014734939475,Y,Norm,Norm,Plywood,0.0,TA,TA,Plywood,Plywood,0,TA,0.5835524580849324,CBlock,0.8321829046077994,Typ,288.0,1.0890627205180412,TA,RFn,TA,Attchd,6.60241591124187e+31,7.687758967330939,0.3464595066427199,GasA,TA,2Story,0.4276556711882636,TA,Lvl,Gtl,18.793650199013317,Corner,18.605630170269002,Reg,0.0,2.998743579662125,RL,0.0,None,0,0.0,3.09496423479499,SawyerW,3.48667230485992,3.432458694905617,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.7044255051508,WD,0.0,Pave,1.8706432162326663,197.2182961844127,0.0,2.5366410841442827e+71,1980,0.3919239804053003,31.935853277626027
245,6.379055602784456,4.439783425645351,0.0,0,2.548179654905168,1Fam,TA,No,15.02076803670471,0.0,GLQ,Unf,0.42722528522284886,0.0,Gd,26.36552280103312,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,Fa,0.8403785871569962,PConc,1.4749742336210885,Typ,463.0,2.3092667069338457,TA,RFn,TA,Attchd,7.081853163759414e+31,8.334219819934102,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Gd,Lvl,Gtl,18.113818197487895,Inside,18.002165932863214,IR1,0.0,2.660306576722585,RL,0.0,None,0,0.0,3.7371896122790496,SawyerW,5.128066180212095,3.0118311801217788,4.98997856802934,Y,0.0,0,CompShg,Gable,Normal,7.917257012950509,WD,0.0,Pave,2.1015837164657714,273.3789537945247,0.0,2.963092560107721e+71,2002,0.391923980407155,38.14679360818173
246,6.71860484524186,0.0,0.0,0,2.548179654905168,1Fam,TA,Av,16.338868706099426,0.0,GLQ,Unf,0.0,0.04214012722332549,Gd,49.82593445222407,Y,Norm,Norm,Wd Sdng,0.0,TA,TA,Wd Sdng,Wd Sdng,0,TA,0.5835524580849324,CBlock,1.4749742336210885,Typ,604.0,2.3092667069338457,TA,Fin,TA,Attchd,6.872673559361747e+31,8.19294412061021,0.0,GasA,Gd,1Story,0.4276556711882636,TA,Lvl,Gtl,18.671319403253158,Inside,19.35093163508866,Reg,0.0,2.1902643340464283,RL,2.6786808828319537,BrkFace,0,0.0,4.35203639431899,NWAmes,3.8324662596757912,3.0118311801217788,4.98997856802934,Y,0.0,0,CompShg,Gable,Normal,7.980642737734514,WD,0.0,Pave,1.8706432162326663,461.327150535676,4.294281652530842,2.772558623605869e+71,1988,0.39192398039971665,40.82482895598429
247,6.14001596381976,4.494455916553817,0.0,Grvl,3.2935193182798814,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,52.50404670821334,N,Norm,Norm,AsbShng,0.7681946441068493,Fa,TA,AsbShng,AsbShng,0,0,0.0,Stone,1.4749742336210885,Typ,440.0,1.0890627205180412,Po,Unf,Po,Detchd,4.615101183446401e+31,8.227703395684411,0.0,GasA,Gd,2Story,0.5325633855187467,Fa,Lvl,Gtl,18.215507621422674,Inside,17.682406512758877,Reg,0.0,3.0509036664909517,RM,0.0,None,0,0.0,3.09496423479499,OldTown,4.289715079965875,4.197445851601713,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,7.7579020442528055,WD,0.0,Pave,2.1977002072751826,289.5765439538241,0.0,1.1468578921498075e+71,1950,0.39192398039971665,37.662607182591024
248,6.473406944865645,0.0,0.0,0,1.7650104864604275,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,60.51808733117034,Y,Norm,Norm,BrkFace,0.0,TA,TA,Wd Sdng,BrkFace,0,TA,0.5835524580849324,CBlock,0.8321829046077994,Typ,451.0,2.3092667069338457,TA,Unf,TA,Attchd,5.788803019207203e+31,7.8304623747715025,0.0,GasA,Ex,1Story,0.4276556711882636,TA,Lvl,Gtl,18.972247970583997,Inside,18.605630170269002,Reg,0.0,2.1902643340464283,RL,0.0,None,0,0.0,4.35203639431899,NAmes,3.558196615193222,3.0118311801217788,4.389136929786331,Y,0.0,0,CompShg,Hip,Normal,7.766593403633668,WD,0.0,Pave,1.727812886552412,364.5141447884651,0.0,1.8951888951443223e+71,1954,0.39192398039971665,36.7218734086244
249,6.077011590968838,4.411796021530691,0.0,0,2.548179654905168,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,47.764921864326425,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,0,0.0,PConc,1.4749742336210885,Typ,500.0,2.3092667069338457,TA,RFn,TA,Attchd,7.406371219962786e+31,8.057101117622087,0.3464595066427199,GasA,Ex,2Story,0.4276556711882636,Gd,Lvl,Gtl,18.974480618916488,Inside,18.148157794025728,Reg,0.0,2.660306576722585,RL,2.675793400251025,BrkFace,0,0.0,6.074699175978595,CollgCr,4.423993475450835,3.0118311801217788,4.98997856802934,Y,0.0,0,CompShg,Gable,Normal,7.866375225869386,WD,0.0,Pave,2.1015837164657714,248.5709093115173,4.089423048669442,3.2724993985402745e+71,2003,0.3919239804015811,35.593258852537076
250,6.512470174651061,4.343532523204018,0.0,0,3.2935193182798814,1Fam,TA,Gd,15.033398279842213,0.0,Rec,Unf,0.0,0.04214012722332549,Gd,45.10294823535414,Y,Norm,Norm,HdBoard,0.0,TA,Gd,Wd Sdng,HdBoard,0,TA,0.8403785871569962,CBlock,1.4749742336210885,Typ,389.0,2.3092667069338457,TA,Fin,TA,Attchd,5.907786895336457e+31,8.353118169860311,0.0,GasA,Gd,1.5Fin,0.4276556711882636,Gd,Low,Sev,30.473931512173365,CulDSac,21.591530477339163,IR2,0.0,2.5892013556481226,RL,3.0498991853325723,BrkCmn,Shed,0.2349275911468113,4.35203639431899,ClearCr,4.8193308219779105,3.826053740363643,4.389136929786331,Y,0.0,0,CompShg,Gable,Normal,8.033083249203104,WD,0.0,Pave,1.993644193879392,380.55077068410355,0.0,1.9826206870551354e+71,2006,0.3919239804015811,40.32754153419835
251,6.432269572078554,0.0,0.0,0,2.548179654905168,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,44.537782114792236,Y,Norm,Norm,Plywood,0.0,Po,TA,Wd Sdng,Plywood,GdWo,0,0.0,CBlock,0.8321829046077994,Mod,0.0,0.0,0,0,0,0,4.380260915444932e+31,7.770224607658568,0.0,GasA,Ex,1Story,0.4276556711882636,Fa,Lvl,Gtl,16.405575170724,Inside,15.382641653038698,IR1,0.0,2.375413533244484,RL,0.0,None,Shed,0.2349275911463844,3.7371896122790496,BrkSide,0.0,1.4970175123362146,2.4320882680256415,Y,0.0,0,CompShg,Gable,Normal,7.518573103940827,WD,0.0,Pave,1.8706432162326663,222.1016593815481,4.478882218208643,1.6172625938740383e+71,1966,0.391923980407155,33.06713764244588
252,6.606445186984715,0.0,0.0,0,1.7650104864604275,TwnhsE,TA,Gd,18.964487657573507,0.0,GLQ,Unf,0.42722528522284886,0.04214012722332549,Gd,0.0,Y,Norm,Norm,VinylSd,0.0,TA,Gd,VinylSd,VinylSd,0,Gd,0.5835524580849324,PConc,1.4749742336210885,Typ,538.0,2.3092667069338457,TA,Fin,TA,Attchd,7.517479404594237e+31,8.02640103108039,0.0,GasA,Ex,1Story,0.4276556711882636,Gd,HLS,Mod,16.021529100661976,Inside,13.39274843661845,IR1,0.0,2.9068533304217397,RM,3.053621351075652,Stone,0,0.0,7.6658980544332795,Crawfor,0.0,3.0118311801217788,5.572065569480069,Y,0.0,0,CompShg,Hip,Family,7.9701440045718694,WD,0.4515958789451127,Pave,1.727812886552412,407.01072909006933,3.9845599044117295,3.3823197141081233e+71,2007,0.3919239804015811,38.74625972398002
